Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
169,2019-02-02 00:37:43,7706128596846005,fraud_Lind-Buckridge,misc_net,168.79,Sarah,Khan,M,7607 Main St,New York,TX,41307,33.40209915198349,-72.33763296778804,223671,Accountant,1982-10-19,acfaa2178c8b2e694da75501b2fe2b76,1549067863,33.73858304226572,-71.89289807219447,0,
170,2019-05-11 23:53:42,3741350781671421,"fraud_Rippin, Kub and Mann",misc_pos,150.18,Jeremy,Khan,M,9064 Main St,Chicago,IL,52234,30.953267503352198,-118.68425098174328,934165,Manager,1999-02-05,d090950c37a8fd331937834c4341a5d7,1557618822,31.090618108088037,-118.9583816457569,0,
171,2019-01-25 09:48:15,4993046877286634,fraud_Lind-Buckridge,food_dining,402.62,Stephanie,Patel,F,3488 Main St,Phoenix,TX,30142,29.218124601335685,-89.36122813020309,756991,Nurse,1966-07-18,a33d6215aa07f9fdfdeb781c5b410769,1548409695,29.55485811233433,-89.6340572396901,0,57608.0
172,2019-04-26 06:19:10,2137971812936700,"fraud_Kutch, Hermiston and Farrell",grocery_pos,402.05,Sarah,Sanchez,M,169 Main St,New York,TX,79039,38.54869602898758,-89.24860406187123,411954,Accountant,1957-02-05,0481fb32c63699a6be11a3f210614318,1556259550,38.08934304083959,-88.79652262772585,0,
173,2019-08-15 05:53:21,656255888093118,"fraud_Rippin, Kub and Mann",grocery_pos,460.09,Daniel,Khan,F,1923 Main St,New York,NY,62094,31.446911956142028,-89.21954170083406,26824,Teacher,1960-01-18,c800245c145ef574ecbb458b69c2a659,1565848401,31.012921945332735,-89.02145301794393,0,43666.0
174,2019-01-16 00:13:50,7191232750902870,"fraud_Kutch, Hermiston and Farrell",misc_pos,440.81,David,Garcia,M,2537 Main St,Chicago,IL,14148,48.46216789007591,-96.2272247144166,945472,Engineer,1966-07-03,6e5438fb9c94816d59e186b6764e2875,1547597630,48.87761220104884,-96.70702499935737,0,
175,2019-05-29 14:59:17,906186937636193,fraud_Lind-Buckridge,misc_net,74.98,Edward,Sanchez,M,3451 Main St,Houston,IL,54087,38.16248800499322,-102.46324103306533,120931,Developer,1965-09-06,e032d196a2f6e3825192faf18d2af486,1559141957,38.47698748978361,-102.43618504299057,0,
176,2019-01-11 09:14:16,3604448616522178,"fraud_Rippin, Kub and Mann",shopping_pos,138.42,Michael,White,M,7745 Main St,New York,CA,79031,46.51504871917727,-84.18297097279596,652399,Manager,1977-02-12,fd1327cb97f3cd3650abea17df74d430,1547198056,46.29534035037358,-84.54391712107041,0,
177,2019-02-19 01:31:44,9812938175838963,"fraud_Heller, Gutmann and Zieme",entertainment,149.35,Michael,Khan,M,402 Main St,Chicago,TX,34557,45.923881171868246,-78.01343972435916,562793,Accountant,1983-07-18,ba5ad6d51856c677e41c36ca0a28ec38,1550539904,46.285040025613284,-78.03324648574294,0,57988.0
178,2019-04-20 21:02:02,6470674580441244,"fraud_Heller, Gutmann and Zieme",grocery_pos,263.9,Sarah,Sanchez,M,3260 Main St,Houston,CA,66124,45.12985752565689,-101.16489494203819,911118,Psychologist,1956-01-21,ff71e7b05ddef6f09771dbfe8a7f1710,1555794122,45.38264462756918,-101.02110501818802,0,
179,2019-03-04 08:50:02,8149474649961839,"fraud_Kutch, Hermiston and Farrell",food_dining,265.02,Sarah,Banks,M,9849 Main St,Chicago,NY,98082,41.8457564553783,-110.32591701126574,57838,Accountant,1992-06-25,d936e11eb447dd7358614ce9ca78fa56,1551689402,41.59149814624855,-110.20663093962801,0,
180,2019-03-03 16:30:57,3619144062960140,fraud_Keeling-Crist,misc_pos,266.48,David,Smith,F,6107 Main St,Houston,NY,25853,40.48934183626059,-82.40969227711635,801821,Psychologist,1970-12-21,673c539f4cffdc017fcb36376ad40829,1551630657,40.794567552721425,-82.21138025693105,0,70798.0
181,2019-04-12 03:58:50,8827449620986693,"fraud_Rippin, Kub and Mann",shopping_pos,41.47,Daniel,Garcia,F,5379 Main St,New York,IL,69497,46.254134562467556,-109.72864653122738,179043,Engineer,1993-10-30,1d5e9e76fef5137ce5fe64733be7526f,1555041530,46.5510974090647,-109.29257467508513,0,96957.0
182,2019-05-27 01:47:38,3293257533371090,fraud_Keeling-Crist,shopping_pos,297.16,David,White,F,3875 Main St,Los Angeles,NY,49773,27.14411242340165,-112.50909341652145,996348,Teacher,1979-08-13,db0749888f787816258f5d203d610e06,1558921658,27.58345916646221,-112.31849884383695,0,
183,2019-05-17 22:29:26,1174216180531251,"fraud_Rippin, Kub and Mann",grocery_pos,339.44,Stephanie,Banks,F,9728 Main St,Houston,TX,56478,30.417456540377607,-119.57549809503006,807706,Manager,1970-08-04,89aa954c2de051f98d0b8ba82a1f9746,1558132166,30.572499970698416,-119.30935599279366,0,
184,2019-04-19 05:39:24,9731647736382331,"fraud_Kutch, Hermiston and Farrell",gas_transport,341.2,Emma,Garcia,F,2421 Main St,Houston,AZ,94024,37.178347891968386,-114.95523274197569,809291,Engineer,1994-01-02,7538d19d7f526a229c67018cad9624fd,1555652364,37.461729720271705,-114.91305278356037,0,
185,2019-08-03 20:29:38,4311907152798786,"fraud_Heller, Gutmann and Zieme",misc_pos,142.26,Tyler,Banks,F,7188 Main St,Houston,CA,46036,27.79554866368647,-109.58803534031362,747908,Nurse,2004-02-05,9646d7bcb2d027c689fcd93c678186b0,1564864178,27.95017193177706,-109.6306882742229,0,
186,2019-05-09 17:56:24,3321458617155814,fraud_Lind-Buckridge,food_dining,44.61,Edward,Patel,M,5493 Main St,Phoenix,IL,63541,30.613511538844087,-111.73211916498417,17825,Accountant,1962-05-09,92e2c1ca2545f436baa6b6363129f98a,1557424584,30.53761734074839,-111.28065034320404,0,
187,2019-08-06 00:19:20,1122958637455121,"fraud_Heller, Gutmann and Zieme",misc_pos,342.2,Michael,Gill,F,8548 Main St,New York,TX,63120,38.96416094574255,-87.76312276449909,737512,Developer,1974-12-10,bf838d06995a913b19cd4b07e1f4118e,1565050760,38.926091711977584,-87.48589738104666,0,
188,2019-03-20 23:01:42,7616027029860701,"fraud_Heller, Gutmann and Zieme",grocery_pos,476.29,Emma,Khan,M,5008 Main St,Phoenix,TX,81836,31.737843252863478,-76.89219084384007,652679,Developer,1990-08-16,9619edce1fb4688514b37fc88c66bb5a,1553122902,32.06146185764099,-76.52915992502565,0,83909.0
189,2019-05-20 05:55:47,8350176733991203,fraud_Keeling-Crist,misc_net,352.48,Emma,Smith,M,6993 Main St,Houston,NY,53658,39.34083347566754,-122.68758738298837,33570,Psychologist,1978-08-24,eea8bf3747104cc19d1e240543ecb8f2,1558331747,39.14601566704769,-123.15879056442587,0,
190,2019-05-16 10:29:08,8418489025961193,"fraud_Rippin, Kub and Mann",grocery_pos,5.18,Jeremy,Gill,F,1420 Main St,Chicago,TX,14794,31.05231349494593,-94.40853805647572,109882,Nurse,2002-10-12,221a6792fd78ea5a7de2ee5ba054e806,1558002548,31.154476077027283,-94.70577408593823,0,13158.0
191,2019-04-18 04:15:24,4924806847050516,"fraud_Kutch, Hermiston and Farrell",entertainment,480.71,Jennifer,Garcia,F,6567 Main St,Los Angeles,IL,66567,41.190242077826575,-94.46748953158192,958945,Accountant,1989-04-06,c3d94984a70d19b59d05cada428883f8,1555560924,41.579754832308296,-94.11722221908103,0,62790.0
192,2019-02-28 01:34:32,389188388238141,"fraud_Rippin, Kub and Mann",gas_transport,52.84,David,White,M,7406 Main St,Chicago,CA,80206,36.38439576309463,-71.26789502571765,173091,Accountant,1998-06-24,29116bbf603b99ad9d87601c78ded878,1551317672,36.48294521190017,-70.91722655374514,0,
193,2019-04-23 20:07:05,8988280508857102,"fraud_Kutch, Hermiston and Farrell",gas_transport,51.3,Stephanie,Banks,M,7180 Main St,Houston,CA,69766,34.53395064207651,-70.33158612999945,808859,Nurse,2003-12-19,1d6e174f1f9674d51243413a68834898,1556050025,34.960709776104835,-70.64626200203641,0,89208.0
194,2019-06-18 14:01:11,6337579135952872,fraud_Keeling-Crist,entertainment,44.88,Edward,Gill,M,2492 Main St,Chicago,TX,30969,33.82655113914606,-111.1292739926248,139745,Psychologist,1995-11-04,8ae0e78277222ecfd11a5898fcc7003e,1560866471,34.03908424863259,-111.5365397682446,0,88573.0
195,2019-02-18 03:08:22,2355758713250265,fraud_Lind-Buckridge,misc_pos,20.08,David,Sanchez,F,7843 Main St,New York,AZ,43455,32.112265397935374,-70.69331787771213,538814,Manager,1951-05-03,d3ab9e7031830faeff1f580c15c5928a,1550459302,32.44547380708381,-70.49563093963857,0,25233.0
196,2019-04-29 19:06:49,9256497835047070,fraud_Lind-Buckridge,misc_net,97.08,Jeremy,Sanchez,F,9368 Main St,New York,AZ,99602,31.515485337660287,-107.42074581733908,739192,Teacher,1971-09-28,cb1cb019ecc878e0572b1866fe58acbe,1556564809,31.75412778915313,-107.74181144044745,0,14080.0
197,2019-04-18 20:24:27,2056943897510863,fraud_Keeling-Crist,misc_pos,275.12,David,Khan,F,1599 Main St,Los Angeles,NY,16961,45.2835200734387,-109.09871937358643,55785,Accountant,1975-06-27,0045261fb8a79d1aa888e7beb78f417d,1555619067,44.881559955493174,-108.7698575595272,0,
198,2019-05-30 12:30:55,5522444939049629,fraud_Lind-Buckridge,misc_pos,72.32,Tyler,Singh,F,6768 Main St,New York,NY,76015,42.24398738264571,-90.90168358300258,363,Nurse,1967-11-19,f94c39a71d43569e6ad18e28b9a9d5d3,1559219455,42.05605176004456,-91.13040142902699,0,
199,2019-07-03 19:18:09,3124889546393665,"fraud_Heller, Gutmann and Zieme",misc_pos,101.0,Michael,Brown,M,4075 Main St,Phoenix,IL,41483,45.04906630229286,-102.17848071572789,887227,Manager,1955-10-20,3018b276fcb52274d21a0750ab07bfe9,1562181489,45.41927103754552,-102.22815069848174,0,27648.0
200,2019-02-05 21:23:38,4390740633988203,fraud_Keeling-Crist,gas_transport,287.69,Stephanie,Banks,F,5483 Main St,Los Angeles,CA,65053,32.182599503397725,-108.59583216936221,342847,Nurse,1954-07-23,6e887eef658338358409de2114292b22,1549401818,32.12123826837296,-108.55274848479209,0,58358.0
201,2019-03-17 04:24:00,3649760844740794,"fraud_Heller, Gutmann and Zieme",grocery_pos,424.46,David,Garcia,F,3259 Main St,New York,CA,12700,28.187298496536172,-74.79793060880121,172133,Accountant,1986-07-05,7bdd4f107964e0f89cac799ddfae6b05,1552796640,28.627864320322345,-74.79609975246196,0,
202,2019-03-10 13:04:21,6447087673566528,"fraud_Kutch, Hermiston and Farrell",food_dining,55.69,Emma,Patel,M,9614 Main St,Chicago,AZ,53917,34.62827165029487,-84.19155177392818,590296,Engineer,1966-05-07,e3b5dcf72c21e74e2ede7577d916273e,1552223061,35.011863037180696,-84.4954002264653,0,23312.0
203,2019-03-09 06:41:24,5944191250791718,fraud_Lind-Buckridge,food_dining,426.9,Tyler,Singh,M,9080 Main St,New York,NY,93964,44.31165823235898,-118.06829893963877,859583,Developer,2001-01-07,abe92b86033dcb4832c64e9f6273ec69,1552113684,43.89629123633251,-117.60218362063621,0,
204,2019-03-04 08:53:22,6658509373678983,"fraud_Kutch, Hermiston and Farrell",misc_net,147.66,Jeremy,Garcia,M,6932 Main St,Los Angeles,TX,55052,28.764186643457457,-93.19742537751199,801516,Engineer,1968-02-03,2ca65d33851d19315b9547b38d96ae70,1551689602,29.244246803127748,-93.22076619623635,0,
205,2019-08-08 03:01:56,6187555505987360,"fraud_Rippin, Kub and Mann",entertainment,205.14,Edward,Patel,M,1611 Main St,Los Angeles,IL,36066,43.68513486606949,-93.27049324451966,353700,Manager,1966-11-18,1c9c4b4f97b2a67db8402a71ed4c31dc,1565233316,43.21217250707889,-93.61428383218433,0,
206,2019-04-24 10:29:43,4403627564711058,fraud_Keeling-Crist,misc_pos,480.05,Sarah,Singh,M,5584 Main St,Chicago,CA,12425,48.126673128115456,-79.58586263851777,337269,Driver,2000-08-26,1887e7d41485a50802a356d3ebc2b5e0,1556101783,48.448783630372205,-79.5765762995161,0,33858.0
207,2019-07-26 09:56:09,8578827483543707,fraud_Lind-Buckridge,grocery_pos,487.6,Jennifer,Sanchez,M,9917 Main St,Chicago,TX,23544,25.10554140193573,-88.26350372639814,918166,Psychologist,1992-09-22,0ed98efac2a2a1c3947f74724d7b0ed5,1564134969,25.295011810596545,-88.72538197983327,0,
208,2019-04-03 12:06:38,572417467389962,"fraud_Rippin, Kub and Mann",misc_pos,61.12,Sarah,Brown,F,3130 Main St,New York,CA,34402,42.480133133446024,-80.8742670928101,342773,Nurse,1985-05-01,b57afa5d0f67520a8b36084de8666c82,1554293198,42.60511768127819,-81.32524177090829,0,
209,2019-03-27 01:25:24,9481322884859761,"fraud_Heller, Gutmann and Zieme",misc_net,283.05,Edward,White,F,5647 Main St,New York,CA,21566,41.51573957134243,-81.55608387208619,549262,Accountant,1951-08-14,ec42d05e33605b730b888d15df45bb42,1553649924,41.8012589265965,-81.6283892736506,0,28996.0
210,2019-03-30 07:45:38,4001593030214205,"fraud_Rippin, Kub and Mann",misc_net,399.96,Sarah,Smith,F,2576 Main St,Houston,NY,11161,44.12247878729694,-80.53133914220636,415265,Psychologist,1953-10-10,a17d14484ec2a84da67e8fead025759b,1553931938,43.98753795745737,-80.7379406012985,0,88057.0
211,2019-05-10 22:55:43,4111468521362692,fraud_Lind-Buckridge,misc_pos,61.1,Emma,Gill,M,7163 Main St,Chicago,AZ,61397,34.473683522274655,-121.53043403638192,849172,Developer,1975-08-31,f6fea9ef226eb0d2d1598155b531dfbf,1557528943,34.68529479659694,-121.95726456168293,0,
212,2019-06-28 18:11:52,8580365379403884,fraud_Keeling-Crist,entertainment,47.97,David,Smith,M,9675 Main St,Houston,IL,48993,29.750104179558935,-111.15402692508835,251019,Driver,1978-05-03,4b1a4b50c06888a5193ac01737b81ef8,1561745512,29.944377428299497,-111.48049120047786,0,55525.0
213,2019-02-05 23:32:11,3918624120731505,"fraud_Rippin, Kub and Mann",gas_transport,491.03,Michael,Khan,M,7216 Main St,Los Angeles,TX,23981,44.21061665315978,-107.93253457849295,179212,Accountant,1981-12-03,c33da7488c60e7e36b7505a438598f8a,1549409531,44.53566762744475,-108.12936035500826,0,96695.0
214,2019-03-07 07:07:22,5601573735552916,fraud_Keeling-Crist,misc_net,390.1,Edward,Sanchez,F,5214 Main St,Phoenix,TX,98526,44.917109382264584,-118.93192251894786,386662,Teacher,1991-01-26,46e8ee29d40b256b8d455a09dd24b849,1551942442,45.09676918965239,-118.61998106069632,0,56332.0
215,2019-05-09 00:21:38,3073137573262088,"fraud_Heller, Gutmann and Zieme",food_dining,232.11,Stephanie,Brown,M,5665 Main St,Los Angeles,AZ,40988,43.29608492738895,-89.50893614846615,472764,Nurse,1980-04-21,76928057283e3db74e8c20ce8ffb504a,1557361298,42.881813680241784,-89.95466753220697,0,
216,2019-06-06 11:31:24,467600058929477,"fraud_Kutch, Hermiston and Farrell",shopping_pos,362.19,Michael,Patel,F,190 Main St,Los Angeles,IL,71172,27.862767372509648,-92.7056238342551,174818,Psychologist,1983-02-07,932bbcfb6f5e36932e9cd2d017416223,1559820684,27.73724633707433,-92.38818849131484,0,
217,2019-04-17 19:08:42,7287154550183820,"fraud_Rippin, Kub and Mann",entertainment,279.25,Edward,Singh,F,7624 Main St,New York,NY,42225,28.047359833944185,-75.52499912664636,870632,Accountant,1958-08-09,db21cd6b97cf233b974e20b7c71cccdf,1555528122,27.764530952500078,-75.33022937242703,0,10807.0
218,2019-06-01 19:40:23,1773903936327676,"fraud_Heller, Gutmann and Zieme",misc_net,118.32,Edward,Singh,F,3643 Main St,Houston,TX,87365,30.899011884918103,-69.23708723766597,326277,Developer,1966-02-22,cb8663b2384a67b50ce836d30823c8f1,1559418023,31.062564297276616,-69.18097714608652,0,78558.0
219,2019-02-01 06:21:22,5862501158425123,fraud_Lind-Buckridge,misc_net,455.51,Daniel,Garcia,M,8705 Main St,Los Angeles,AZ,23239,48.07214619139708,-99.51276331250031,876308,Manager,1963-03-17,72aad5579d464619b3a04b77f6325c90,1549002082,48.3722030235431,-99.25715898357423,0,
220,2019-01-30 02:08:30,4959145460046831,"fraud_Kutch, Hermiston and Farrell",shopping_pos,475.17,Edward,Brown,M,2234 Main St,Phoenix,TX,69525,27.0793567394673,-70.99230708840352,650553,Accountant,1982-04-21,21140a60cbb9c702db04a01b37ca6df7,1548814110,26.867008070761873,-71.08763217294415,0,
221,2019-05-04 06:15:39,5269475512651624,fraud_Keeling-Crist,entertainment,270.34,Michael,Brown,M,2565 Main St,Phoenix,TX,71715,38.932753554686265,-118.43528382061521,81796,Teacher,1993-02-16,c101abcd9f09e7c273149118a5cfa87d,1556950539,39.18833630452847,-118.91867740004456,0,85957.0
222,2019-01-29 01:57:08,2107331707654454,"fraud_Rippin, Kub and Mann",misc_net,24.41,David,Garcia,F,6801 Main St,Phoenix,AZ,19383,25.190791297825413,-104.32667025163707,126379,Manager,2001-07-19,7f452558a41212b5de3d684d953dc07d,1548727028,25.643792263575634,-104.51016523983657,0,52161.0
223,2019-08-19 19:38:17,8100535291859311,"fraud_Kutch, Hermiston and Farrell",misc_net,301.84,Stephanie,Patel,M,7556 Main St,Houston,TX,15473,44.10018355493928,-119.04626084802126,464745,Teacher,1999-01-13,4bbe8b5836af30284baea8de7f58df71,1566243497,44.52775749306105,-119.06357414097752,0,14954.0
224,2019-03-29 20:40:51,9761155897048884,"fraud_Kutch, Hermiston and Farrell",misc_net,337.13,Stephanie,Gill,F,7046 Main St,Chicago,NY,90335,41.911918428562664,-105.71826565474939,327401,Nurse,1962-06-28,60dfb17cae6343fc00f6a34399e472f1,1553892051,42.026335306286285,-105.74298649026422,0,
225,2019-03-04 06:29:43,5714950262733271,fraud_Lind-Buckridge,entertainment,168.5,Sarah,Brown,F,7729 Main St,Houston,NY,30956,25.127730182989396,-82.90910977665155,833503,Engineer,1995-08-20,ff1418efd2b376613aafad4fe00baa7b,1551680983,25.251130840946242,-82.42185562101564,0,
226,2019-02-17 22:16:55,98233949676242,"fraud_Kutch, Hermiston and Farrell",entertainment,412.36,Jeremy,Garcia,F,3627 Main St,Los Angeles,TX,90492,38.195835079983894,-93.43239546555105,691321,Teacher,1955-03-21,f6f9bd8d7e100bc1afaaead548416042,1550441815,38.45251392256523,-93.40968888976947,0,97186.0
227,2019-05-04 18:40:14,1098652139221273,"fraud_Kutch, Hermiston and Farrell",gas_transport,16.45,David,White,F,5282 Main St,Houston,IL,94018,48.95416250979882,-109.2043611334696,295083,Manager,2004-03-01,20ac9562ef0ea66e9490d623c0367937,1556995214,49.11528908477687,-109.15112005591632,0,85961.0
228,2019-01-06 11:00:18,8858937720484472,"fraud_Kutch, Hermiston and Farrell",food_dining,497.62,David,Gill,F,778 Main St,Phoenix,NY,78876,32.66491116542221,-79.8618909077949,975156,Psychologist,1996-03-03,9937680f955e1153a58cb773ee2110bb,1546772418,32.3052004555987,-79.97153049048266,0,13484.0
229,2019-07-16 17:50:48,4060651143965222,"fraud_Kutch, Hermiston and Farrell",grocery_pos,429.34,Tyler,Banks,F,8018 Main St,Chicago,AZ,87939,40.69132795438013,-76.94918440210317,914301,Teacher,1960-12-04,e84a5ea6beec12177ea1462323eb70eb,1563299448,40.23241623559891,-77.30694766640815,0,
230,2019-06-17 13:17:40,2311703074114510,"fraud_Rippin, Kub and Mann",misc_pos,387.95,Edward,White,F,4734 Main St,Houston,AZ,23957,37.594832677641755,-83.70798857748596,221597,Developer,1979-10-03,176b3822ce0693edd7553df9640680ad,1560777460,37.25329503700129,-83.46694864136322,0,51023.0
231,2019-07-15 05:00:09,4723865970142146,"fraud_Kutch, Hermiston and Farrell",misc_pos,48.49,Jennifer,Banks,F,1607 Main St,Phoenix,NY,44362,34.74080972248463,-80.68027178438322,450873,Manager,1992-09-22,7ea8a61351bd50b7e57c055ac1bfeb5c,1563166809,34.71209106600477,-80.63615447790391,0,64856.0
232,2019-06-24 15:32:40,9036483153117945,fraud_Keeling-Crist,gas_transport,163.21,Emma,Banks,F,5386 Main St,Los Angeles,IL,14246,32.37309623986758,-79.33069689914007,678567,Psychologist,1981-10-29,7fd08087173bb0ff4360963855ff46b1,1561390360,32.23663169050396,-79.42749589577552,0,
233,2019-08-15 09:09:10,8009270769007383,fraud_Lind-Buckridge,shopping_pos,201.38,Daniel,Sanchez,F,9400 Main St,New York,AZ,82475,35.37915767583762,-92.4040257540849,65651,Accountant,1997-09-29,9616228abdd15d05ad1dfadc075e79b2,1565860150,35.61201203541872,-92.45196083497395,0,82515.0
234,2019-01-17 12:01:01,922751646532585,"fraud_Heller, Gutmann and Zieme",grocery_pos,344.6,Stephanie,Singh,M,3823 Main St,Phoenix,AZ,75167,29.350307029168007,-101.66906584930389,879362,Nurse,1994-01-20,31c1defd7465dda3b8e707120b360941,1547726461,29.091780460224093,-101.6528996792457,0,
235,2019-06-16 03:19:10,8690983539711249,"fraud_Kutch, Hermiston and Farrell",food_dining,211.84,Sarah,White,F,9659 Main St,Chicago,TX,98088,43.7757593389274,-110.27778607879361,499098,Manager,1991-01-26,6ff0dece6c94037131e08a6de822c61c,1560655150,43.76052659316159,-110.58599145116334,0,
236,2019-02-09 06:54:21,725686799826085,fraud_Lind-Buckridge,entertainment,303.79,Stephanie,White,F,21 Main St,Phoenix,TX,24390,45.33897020375376,-93.50362366769944,107364,Driver,1955-08-02,5447c08301b54650c81931210f447392,1549695261,45.41236035591031,-93.36535817493672,0,
237,2019-01-20 20:30:41,8989528085161096,fraud_Lind-Buckridge,misc_net,12.8,Jeremy,Khan,M,373 Main St,Houston,IL,84259,48.673597647942216,-88.1734447266652,16112,Accountant,1992-03-05,13ec6161dc65b75022dd38d7a6f51f98,1548016241,48.97077396907545,-88.03637364637497,0,49168.0
238,2019-01-21 10:28:59,8038484881718186,fraud_Keeling-Crist,gas_transport,285.97,Edward,Smith,M,7317 Main St,Los Angeles,AZ,90305,45.039470644771775,-85.02248706130386,301054,Developer,1964-01-02,bf56b35a8ce1e04dfb76090b05aa96da,1548066539,45.30732896580583,-84.53975228993501,0,94722.0
239,2019-04-15 10:56:11,7247585648071658,"fraud_Heller, Gutmann and Zieme",gas_transport,189.04,Jennifer,Sanchez,M,2509 Main St,Los Angeles,CA,28929,34.05497081277332,-108.552381296395,190462,Engineer,1973-10-30,ba04601446acc7eb03cdef02ca64f29c,1555325771,34.5238375809511,-108.08942706600548,0,83399.0
240,2019-07-06 22:39:56,4173954091684098,"fraud_Kutch, Hermiston and Farrell",shopping_pos,298.03,Jeremy,Gill,F,2736 Main St,Chicago,CA,79539,41.1670259226256,-81.10153433212626,148790,Manager,1956-10-14,40b6631167639cfd509c46cd5c7893fd,1562452796,40.79322863184867,-81.49709041915031,0,43962.0
241,2019-07-01 13:30:46,9766352552018767,fraud_Lind-Buckridge,misc_pos,187.29,Jennifer,Sanchez,M,4137 Main St,Los Angeles,TX,70671,31.241335018281756,-96.54146658231483,909167,Psychologist,1958-01-14,e3df371542308ac844d8bf2a11217524,1561987846,31.327325567972597,-96.30257089216671,0,
242,2019-03-11 16:15:08,1958572817888756,fraud_Lind-Buckridge,grocery_pos,108.92,Edward,Banks,F,4240 Main St,Chicago,IL,89564,39.14153496133678,-71.96044664276431,735203,Psychologist,1981-08-05,393c4b6eebb7cde1c2a2ab5d2a2444de,1552320908,38.75368433616717,-71.90693795551186,0,
243,2019-02-17 21:25:12,9297208136741446,"fraud_Kutch, Hermiston and Farrell",entertainment,308.86,Emma,Singh,F,9210 Main St,Chicago,CA,16309,34.24048089432799,-72.651469991218,964251,Psychologist,1979-08-25,1e9485f1af8eb17782ae59570c8d0a1e,1550438712,34.54533942270259,-73.07884873821425,0,
244,2019-07-18 11:18:43,5239142270189899,fraud_Lind-Buckridge,shopping_pos,39.03,Edward,Garcia,F,3968 Main St,Houston,TX,55190,43.58296823517398,-123.8643848792405,486174,Manager,1998-05-06,0e79fadd64e984cee7c63a29f2fb3f25,1563448723,43.81267962212167,-123.57896917867251,0,31945.0
245,2019-05-17 05:28:39,8695488386883836,"fraud_Heller, Gutmann and Zieme",shopping_pos,289.88,Sarah,Singh,F,9122 Main St,Houston,IL,59623,47.340190196053015,-93.85277932122864,493927,Manager,2003-03-19,d6889c191af64a154a320e4f0b991f50,1558070919,47.77556538461152,-94.23279070475355,0,78699.0
246,2019-01-15 11:38:12,7497583691778689,fraud_Keeling-Crist,misc_pos,21.22,Jeremy,Singh,F,3128 Main St,Chicago,TX,89810,44.48879236259498,-119.38432995604406,341882,Driver,1991-08-01,4e7dc729c3bb72f5d25d39aeb19868c3,1547552292,44.019768068008496,-119.82813289559832,0,
247,2019-03-23 13:41:54,3494924252599925,fraud_Keeling-Crist,misc_net,78.39,Daniel,Sanchez,M,1083 Main St,Los Angeles,AZ,33493,43.34949205637945,-81.0704689178955,49645,Psychologist,1971-09-26,27c31048fb235220b8dd67909ae0c5d6,1553348514,43.048004826993164,-81.46111750309383,0,99224.0
248,2019-01-01 07:35:41,5520947660979205,"fraud_Heller, Gutmann and Zieme",grocery_pos,80.17,Jeremy,Gill,M,8935 Main St,Chicago,NY,87483,39.4500205680572,-115.0820922730064,50450,Accountant,1982-09-26,fdb33c263d950c361bbae23dbc0cdbf0,1546328141,39.083330367497894,-115.33448315152035,0,
249,2019-06-04 15:03:29,8419772770065645,fraud_Lind-Buckridge,food_dining,61.97,Daniel,Singh,F,672 Main St,Phoenix,CA,87937,39.70142018865295,-70.58038654561821,615257,Psychologist,2003-10-19,61aeb5e70de7e702df18af38f7e67414,1559660609,39.47000458638833,-70.61350168013217,0,
250,2019-03-11 02:00:55,3798072707719664,fraud_Lind-Buckridge,misc_net,416.39,Edward,Gill,M,3247 Main St,New York,TX,86050,47.49434105438228,-95.2203748245701,298177,Engineer,1964-03-29,ccb24cfc7d6f44935fca160c0db944e0,1552269655,47.69558938413827,-95.45247945983962,0,
251,2019-02-02 05:53:51,9916131685028010,"fraud_Kutch, Hermiston and Farrell",entertainment,229.51,Daniel,Smith,M,2771 Main St,Houston,TX,27679,42.04739632775387,-112.67204203900539,113595,Driver,1966-10-25,7c14cfdd9b753b586fc24516c13e2f51,1549086831,41.670597546820304,-112.23983617351593,0,
252,2019-05-07 01:42:27,2858362360401405,fraud_Lind-Buckridge,grocery_pos,18.9,Sarah,Sanchez,F,2790 Main St,New York,NY,12479,48.2737885226265,-81.38730519467317,238650,Manager,1977-01-06,9e3a367e5bb6d03f033e3b148a54dfd3,1557193347,48.33038523239055,-81.59019992945647,0,
253,2019-03-28 02:32:09,9867937298334386,"fraud_Heller, Gutmann and Zieme",misc_pos,197.01,Emma,Sanchez,M,6230 Main St,Los Angeles,AZ,63876,26.842717394218774,-80.91832692370005,68386,Psychologist,1958-08-29,aff7b0e3fa2d596c2510ff3dc70e8613,1553740329,27.276547164593197,-80.65858763545538,0,
254,2019-02-23 15:31:22,3855875523279109,fraud_Lind-Buckridge,misc_net,422.16,Michael,Khan,M,1861 Main St,Houston,CA,36570,27.93494839279608,-92.71907255998792,833721,Nurse,1992-08-19,ad3d46d7da953be059d7c1103fbc1dd9,1550935882,27.780699878742137,-93.04299472010445,0,
255,2019-04-30 09:56:07,8594796342964065,fraud_Lind-Buckridge,food_dining,156.08,Michael,Garcia,M,3572 Main St,Los Angeles,AZ,72454,27.912407359612075,-88.01273958491205,896891,Driver,1959-11-28,423618dcd7956716941cbe46274aee13,1556618167,27.547688777109524,-88.13257675576423,0,34813.0
